,,,-353.19998278E-6,-19.9999996E-3,,,,,-353.19998278E-6,79.999998212E-3,
,,,-352.79997974E-6,0.0,,,,,-352.79997974E-6,159.99999642E-3,
,,,-352.39997669E-6,-19.9999996E-3,,,,,-352.39997669E-6,159.99999642E-3,
,,,-352.00000275E-6,-19.9999996E-3,,,,,-352.00000275E-6,79.999998212E-3,
,,,-351.59999970E-6,-19.9999996E-3,,,,,-351.59999970E-6,159.99999642E-3,
,,,-351.19999666E-6,-19.9999996E-3,,,,,-351.19999666E-6,0.0,
,,,-350.79999361E-6,0.0,,,,,-350.79999361E-6,79.999998212E-3,
,,,-350.39999057E-6,-19.9999996E-3,,,,,-350.39999057E-6,159.99999642E-3,
,,,-349.99998752E-6,-19.9999996E-3,,,,,-349.99998752E-6,79.999998212E-3,
,,,-349.59998447E-6,0.0,,,,,-349.59998447E-6,79.999998212E-3,
,,,-349.19998143E-6,-19.9999996E-3,,,,,-349.19998143E-6,79.999998212E-3,
,,,-348.79997838E-6,-19.9999996E-3,,,,,-348.79997838E-6,79.999998212E-3,
,,,-348.39997534E-6,-39.99999911E-3,,,,,-348.39997534E-6,79.999998212E-3,
,,,-348.00000140E-6,0.0,,,,,-348.00000140E-6,159.99999642E-3,
,,,-347.59999835E-6,19.9999996E-3,,,,,-347.59999835E-6,79.999998212E-3,
,,,-347.19999530E-6,-39.99999911E-3,,,,,-347.19999530E-6,79.999998212E-3,
,,,-346.79999226E-6,0.0,,,,,-346.79999226E-6,79.999998212E-3,
,,,-346.39998921E-6,-19.9999996E-3,,,,,-346.39998921E-6,0.0,
,,,-345.99998617E-6,0.0,,,,,-345.99998617E-6,159.99999642E-3,
,,,-345.59998312E-6,-39.99999911E-3,,,,,-345.59998312E-6,0.0,
,,,-345.19998007E-6,0.0,,,,,-345.19998007E-6,79.999998212E-3,
,,,-344.79997703E-6,-19.9999996E-3,,,,,-344.79997703E-6,0.0,
,,,-344.40000309E-6,-19.9999996E-3,,,,,-344.40000309E-6,79.999998212E-3,
,,,-344.00000004E-6,0.0,,,,,-344.00000004E-6,0.0,
,,,-343.59999700E-6,19.9999996E-3,,,,,-343.59999700E-6,79.999998212E-3,
,,,-343.19999395E-6,-19.9999996E-3,,,,,-343.19999395E-6,79.999998212E-3,
,,,-342.79999090E-6,0.0,,,,,-342.79999090E-6,159.99999642E-3,
,,,-342.39998786E-6,-19.9999996E-3,,,,,-342.39998786E-6,79.999998212E-3,
,,,-341.99998481E-6,-19.9999996E-3,,,,,-341.99998481E-6,79.999998212E-3,
,,,-341.59998177E-6,0.0,,,,,-341.59998177E-6,79.999998212E-3,
,,,-341.19997872E-6,0.0,,,,,-341.19997872E-6,79.999998212E-3,
,,,-340.79997567E-6,0.0,,,,,-340.79997567E-6,79.999998212E-3,
,,,-340.40000173E-6,-39.99999911E-3,,,,,-340.40000173E-6,159.99999642E-3,
,,,-339.99999869E-6,0.0,,,,,-339.99999869E-6,159.99999642E-3,
,,,-339.59999564E-6,-19.9999996E-3,,,,,-339.59999564E-6,79.999998212E-3,
,,,-339.19999260E-6,-19.9999996E-3,,,,,-339.19999260E-6,79.999998212E-3,
,,,-338.79998955E-6,-19.9999996E-3,,,,,-338.79998955E-6,159.99999642E-3,
,,,-338.39998650E-6,-19.9999996E-3,,,,,-338.39998650E-6,0.0,
,,,-337.99998346E-6,0.0,,,,,-337.99998346E-6,79.999998212E-3,
,,,-337.59998041E-6,-19.9999996E-3,,,,,-337.59998041E-6,79.999998212E-3,
,,,-337.19997737E-6,-19.9999996E-3,,,,,-337.19997737E-6,79.999998212E-3,
,,,-336.80000342E-6,-19.9999996E-3,,,,,-336.80000342E-6,79.999998212E-3,
,,,-336.40000038E-6,-19.9999996E-3,,,,,-336.40000038E-6,79.999998212E-3,
,,,-335.99999733E-6,-19.9999996E-3,,,,,-335.99999733E-6,79.999998212E-3,
,,,-335.59999429E-6,0.0,,,,,-335.59999429E-6,79.999998212E-3,
,,,-335.19999124E-6,-19.9999996E-3,,,,,-335.19999124E-6,79.999998212E-3,
,,,-334.79998820E-6,0.0,,,,,-334.79998820E-6,79.999998212E-3,
,,,-334.39998515E-6,-19.9999996E-3,,,,,-334.39998515E-6,0.0,
,,,-333.99998210E-6,-19.9999996E-3,,,,,-333.99998210E-6,159.99999642E-3,
,,,-333.59997906E-6,-19.9999996E-3,,,,,-333.59997906E-6,159.99999642E-3,
,,,-333.19997601E-6,-19.9999996E-3,,,,,-333.19997601E-6,159.99999642E-3,
,,,-332.80000207E-6,-39.99999911E-3,,,,,-332.80000207E-6,79.999998212E-3,
,,,-332.39999902E-6,-19.9999996E-3,,,,,-332.39999902E-6,0.0,
,,,-331.99999598E-6,0.0,,,,,-331.99999598E-6,239.99999464E-3,
,,,-331.59999293E-6,0.0,,,,,-331.59999293E-6,79.999998212E-3,
,,,-331.19998989E-6,-19.9999996E-3,,,,,-331.19998989E-6,79.999998212E-3,
,,,-330.79998684E-6,-19.9999996E-3,,,,,-330.79998684E-6,79.999998212E-3,
,,,-330.39998380E-6,-39.99999911E-3,,,,,-330.39998380E-6,79.999998212E-3,
,,,-329.99998075E-6,0.0,,,,,-329.99998075E-6,0.0,
,,,-329.59997770E-6,-19.9999996E-3,,,,,-329.59997770E-6,79.999998212E-3,
,,,-329.19997466E-6,-19.9999996E-3,,,,,-329.19997466E-6,79.999998212E-3,
,,,-328.80000072E-6,-19.9999996E-3,,,,,-328.80000072E-6,79.999998212E-3,
,,,-328.39999767E-6,-19.9999996E-3,,,,,-328.39999767E-6,159.99999642E-3,
,,,-327.99999462E-6,19.9999996E-3,,,,,-327.99999462E-6,79.999998212E-3,
,,,-327.59999158E-6,-19.9999996E-3,,,,,-327.59999158E-6,159.99999642E-3,
,,,-327.19998853E-6,-39.99999911E-3,,,,,-327.19998853E-6,159.99999642E-3,
,,,-326.79998549E-6,-19.9999996E-3,,,,,-326.79998549E-6,79.999998212E-3,
,,,-326.39998244E-6,-19.9999996E-3,,,,,-326.39998244E-6,239.99999464E-3,
,,,-325.99997940E-6,-19.9999996E-3,,,,,-325.99997940E-6,79.999998212E-3,
,,,-325.59997635E-6,-19.9999996E-3,,,,,-325.59997635E-6,79.999998212E-3,
,,,-325.20000241E-6,-19.9999996E-3,,,,,-325.20000241E-6,0.0,
,,,-324.79999936E-6,-19.9999996E-3,,,,,-324.79999936E-6,79.999998212E-3,
,,,-324.39999632E-6,-19.9999996E-3,,,,,-324.39999632E-6,0.0,
,,,-323.99999327E-6,0.0,,,,,-323.99999327E-6,0.0,
,,,-323.59999022E-6,-39.99999911E-3,,,,,-323.59999022E-6,159.99999642E-3,
,,,-323.19998718E-6,0.0,,,,,-323.19998718E-6,159.99999642E-3,
,,,-322.79998413E-6,0.0,,,,,-322.79998413E-6,0.0,
,,,-322.39998109E-6,-39.99999911E-3,,,,,-322.39998109E-6,79.999998212E-3,
,,,-321.99997804E-6,0.0,,,,,-321.99997804E-6,79.999998212E-3,
,,,-321.59997500E-6,0.0,,,,,-321.59997500E-6,0.0,
,,,-321.20000105E-6,-19.9999996E-3,,,,,-321.20000105E-6,0.0,
,,,-320.79999801E-6,0.0,,,,,-320.79999801E-6,79.999998212E-3,
,,,-320.39999496E-6,-19.9999996E-3,,,,,-320.39999496E-6,159.99999642E-3,
,,,-319.99999192E-6,-19.9999996E-3,,,,,-319.99999192E-6,79.999998212E-3,
,,,-319.59998887E-6,-19.9999996E-3,,,,,-319.59998887E-6,79.999998212E-3,
,,,-319.19998582E-6,-59.999998659E-3,,,,,-319.19998582E-6,79.999998212E-3,
,,,-318.79998278E-6,-19.9999996E-3,,,,,-318.79998278E-6,159.99999642E-3,
,,,-318.39997973E-6,-19.9999996E-3,,,,,-318.39997973E-6,79.999998212E-3,
,,,-317.99997669E-6,0.0,,,,,-317.99997669E-6,79.999998212E-3,
,,,-317.60000275E-6,-19.9999996E-3,,,,,-317.60000275E-6,79.999998212E-3,
,,,-317.19999970E-6,0.0,,,,,-317.19999970E-6,79.999998212E-3,
,,,-316.79999665E-6,-39.99999911E-3,,,,,-316.79999665E-6,79.999998212E-3,
,,,-316.39999361E-6,-39.99999911E-3,,,,,-316.39999361E-6,79.999998212E-3,
,,,-315.99999056E-6,-39.99999911E-3,,,,,-315.99999056E-6,79.999998212E-3,
,,,-315.59998752E-6,-19.9999996E-3,,,,,-315.59998752E-6,79.999998212E-3,
,,,-315.19998447E-6,-19.9999996E-3,,,,,-315.19998447E-6,79.999998212E-3,
,,,-314.79998142E-6,-19.9999996E-3,,,,,-314.79998142E-6,79.999998212E-3,
,,,-314.39997838E-6,-19.9999996E-3,,,,,-314.39997838E-6,159.99999642E-3,
,,,-313.99997533E-6,-39.99999911E-3,,,,,-313.99997533E-6,159.99999642E-3,
,,,-313.60000139E-6,-19.9999996E-3,,,,,-313.60000139E-6,0.0,
,,,-313.19999835E-6,-19.9999996E-3,,,,,-313.19999835E-6,159.99999642E-3,
,,,-312.79999530E-6,-19.9999996E-3,,,,,-312.79999530E-6,79.999998212E-3,
,,,-312.39999225E-6,-19.9999996E-3,,,,,-312.39999225E-6,159.99999642E-3,
,,,-311.99998921E-6,-19.9999996E-3,,,,,-311.99998921E-6,159.99999642E-3,
,,,-311.59998616E-6,0.0,,,,,-311.59998616E-6,79.999998212E-3,
,,,-311.19998312E-6,19.9999996E-3,,,,,-311.19998312E-6,79.999998212E-3,
,,,-310.79998007E-6,-19.9999996E-3,,,,,-310.79998007E-6,79.999998212E-3,
,,,-310.39997702E-6,-19.9999996E-3,,,,,-310.39997702E-6,79.999998212E-3,
,,,-310.00000308E-6,0.0,,,,,-310.00000308E-6,0.0,
,,,-309.60000004E-6,-19.9999996E-3,,,,,-309.60000004E-6,79.999998212E-3,
,,,-309.19999699E-6,-39.99999911E-3,,,,,-309.19999699E-6,79.999998212E-3,
,,,-308.79999395E-6,-39.99999911E-3,,,,,-308.79999395E-6,159.99999642E-3,
,,,-308.39999090E-6,0.0,,,,,-308.39999090E-6,79.999998212E-3,
,,,-307.99998785E-6,19.9999996E-3,,,,,-307.99998785E-6,0.0,
,,,-307.59998481E-6,-19.9999996E-3,,,,,-307.59998481E-6,-79.999998212E-3,
,,,-307.19998176E-6,0.0,,,,,-307.19998176E-6,79.999998212E-3,
,,,-306.79997872E-6,0.0,,,,,-306.79997872E-6,159.99999642E-3,
,,,-306.39997567E-6,-19.9999996E-3,,,,,-306.39997567E-6,79.999998212E-3,
,,,-306.00000173E-6,-39.99999911E-3,,,,,-306.00000173E-6,79.999998212E-3,
,,,-305.59999868E-6,-19.9999996E-3,,,,,-305.59999868E-6,159.99999642E-3,
,,,-305.19999564E-6,-19.9999996E-3,,,,,-305.19999564E-6,0.0,
,,,-304.79999259E-6,0.0,,,,,-304.79999259E-6,79.999998212E-3,
,,,-304.39998955E-6,0.0,,,,,-304.39998955E-6,0.0,
,,,-303.99998650E-6,0.0,,,,,-303.99998650E-6,159.99999642E-3,
,,,-303.59998345E-6,-39.99999911E-3,,,,,-303.59998345E-6,0.0,
,,,-303.19998041E-6,-39.99999911E-3,,,,,-303.19998041E-6,79.999998212E-3,
,,,-302.79997736E-6,0.0,,,,,-302.79997736E-6,0.0,
,,,-302.39997432E-6,-19.9999996E-3,,,,,-302.39997432E-6,159.99999642E-3,
,,,-302.00000037E-6,-19.9999996E-3,,,,,-302.00000037E-6,0.0,
,,,-301.59999733E-6,-19.9999996E-3,,,,,-301.59999733E-6,0.0,
,,,-301.19999428E-6,-19.9999996E-3,,,,,-301.19999428E-6,0.0,
,,,-300.79999124E-6,-19.9999996E-3,,,,,-300.79999124E-6,159.99999642E-3,
,,,-300.39998819E-6,-39.99999911E-3,,,,,-300.39998819E-6,79.999998212E-3,
,,,-299.99998515E-6,-19.9999996E-3,,,,,-299.99998515E-6,79.999998212E-3,
,,,-299.59998210E-6,-19.9999996E-3,,,,,-299.59998210E-6,79.999998212E-3,
,,,-299.19997905E-6,0.0,,,,,-299.19997905E-6,79.999998212E-3,
,,,-298.79997601E-6,0.0,,,,,-298.79997601E-6,0.0,
,,,-298.40000207E-6,-19.9999996E-3,,,,,-298.40000207E-6,79.999998212E-3,
,,,-297.99999902E-6,0.0,,,,,-297.99999902E-6,79.999998212E-3,
,,,-297.59999597E-6,-19.9999996E-3,,,,,-297.59999597E-6,239.99999464E-3,
,,,-297.19999293E-6,-19.9999996E-3,,,,,-297.19999293E-6,0.0,
,,,-296.79998988E-6,-19.9999996E-3,,,,,-296.79998988E-6,79.999998212E-3,
,,,-296.39998684E-6,-19.9999996E-3,,,,,-296.39998684E-6,79.999998212E-3,
,,,-295.99998379E-6,-19.9999996E-3,,,,,-295.99998379E-6,159.99999642E-3,
,,,-295.59998075E-6,0.0,,,,,-295.59998075E-6,159.99999642E-3,
,,,-295.19997770E-6,-19.9999996E-3,,,,,-295.19997770E-6,159.99999642E-3,
,,,-294.79997465E-6,0.0,,,,,-294.79997465E-6,79.999998212E-3,
,,,-294.40000071E-6,-19.9999996E-3,,,,,-294.40000071E-6,79.999998212E-3,
,,,-293.99999767E-6,-19.9999996E-3,,,,,-293.99999767E-6,159.99999642E-3,
,,,-293.59999462E-6,0.0,,,,,-293.59999462E-6,79.999998212E-3,
,,,-293.19999157E-6,-39.99999911E-3,,,,,-293.19999157E-6,79.999998212E-3,
,,,-292.79998853E-6,0.0,,,,,-292.79998853E-6,79.999998212E-3,
,,,-292.39998548E-6,-19.9999996E-3,,,,,-292.39998548E-6,79.999998212E-3,
,,,-291.99998244E-6,-19.9999996E-3,,,,,-291.99998244E-6,79.999998212E-3,
,,,-291.59997939E-6,0.0,,,,,-291.59997939E-6,79.999998212E-3,
,,,-291.19997635E-6,19.9999996E-3,,,,,-291.19997635E-6,79.999998212E-3,
,,,-290.80000240E-6,-19.9999996E-3,,,,,-290.80000240E-6,159.99999642E-3,
,,,-290.39999936E-6,-19.9999996E-3,,,,,-290.39999936E-6,159.99999642E-3,
,,,-289.99999631E-6,-39.99999911E-3,,,,,-289.99999631E-6,79.999998212E-3,
,,,-289.59999327E-6,-19.9999996E-3,,,,,-289.59999327E-6,159.99999642E-3,
,,,-289.19999022E-6,0.0,,,,,-289.19999022E-6,159.99999642E-3,
,,,-288.79998717E-6,-19.9999996E-3,,,,,-288.79998717E-6,79.999998212E-3,
,,,-288.39998413E-6,19.9999996E-3,,,,,-288.39998413E-6,79.999998212E-3,
,,,-287.99998108E-6,0.0,,,,,-287.99998108E-6,0.0,
,,,-287.59997804E-6,-19.9999996E-3,,,,,-287.59997804E-6,159.99999642E-3,
,,,-287.19997499E-6,-39.99999911E-3,,,,,-287.19997499E-6,79.999998212E-3,
,,,-286.80000105E-6,0.0,,,,,-286.80000105E-6,79.999998212E-3,
,,,-286.39999800E-6,-19.9999996E-3,,,,,-286.39999800E-6,79.999998212E-3,
,,,-285.99999496E-6,-19.9999996E-3,,,,,-285.99999496E-6,79.999998212E-3,
,,,-285.59999191E-6,-19.9999996E-3,,,,,-285.59999191E-6,79.999998212E-3,
,,,-285.19998887E-6,-19.9999996E-3,,,,,-285.19998887E-6,0.0,
,,,-284.79998582E-6,-39.99999911E-3,,,,,-284.79998582E-6,79.999998212E-3,
,,,-284.39998277E-6,-19.9999996E-3,,,,,-284.39998277E-6,79.999998212E-3,
,,,-283.99997973E-6,0.0,,,,,-283.99997973E-6,159.99999642E-3,
,,,-283.59997668E-6,-19.9999996E-3,,,,,-283.59997668E-6,159.99999642E-3,
,,,-283.20000274E-6,-19.9999996E-3,,,,,-283.20000274E-6,79.999998212E-3,
,,,-282.79999970E-6,-39.99999911E-3,,,,,-282.79999970E-6,79.999998212E-3,
,,,-282.39999665E-6,-19.9999996E-3,,,,,-282.39999665E-6,0.0,
,,,-281.99999360E-6,-19.9999996E-3,,,,,-281.99999360E-6,159.99999642E-3,
,,,-281.59999056E-6,-39.99999911E-3,,,,,-281.59999056E-6,79.999998212E-3,
,,,-281.19998751E-6,0.0,,,,,-281.19998751E-6,159.99999642E-3,
,,,-280.79998447E-6,-39.99999911E-3,,,,,-280.79998447E-6,159.99999642E-3,
,,,-280.39998142E-6,-19.9999996E-3,,,,,-280.39998142E-6,159.99999642E-3,
,,,-279.99997837E-6,-19.9999996E-3,,,,,-279.99997837E-6,-79.999998212E-3,
,,,-279.59997533E-6,-19.9999996E-3,,,,,-279.59997533E-6,0.0,
,,,-279.20000139E-6,0.0,,,,,-279.20000139E-6,79.999998212E-3,
,,,-278.79999834E-6,-19.9999996E-3,,,,,-278.79999834E-6,159.99999642E-3,
,,,-278.39999530E-6,0.0,,,,,-278.39999530E-6,159.99999642E-3,
,,,-277.99999225E-6,-19.9999996E-3,,,,,-277.99999225E-6,79.999998212E-3,
,,,-277.59998920E-6,-19.9999996E-3,,,,,-277.59998920E-6,159.99999642E-3,
,,,-277.19998616E-6,0.0,,,,,-277.19998616E-6,159.99999642E-3,
,,,-276.79998311E-6,-39.99999911E-3,,,,,-276.79998311E-6,79.999998212E-3,
